targetMuscle,title,src,path_url
erector-spinae,Dumbbell Romanian Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Romanian-Deadlift.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Romanian-Deadlift.gif
erector-spinae,Sumo Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Sumo-Deadlift.gif,/content/drive/MyDrive/fitness/data/Sumo-Deadlift.gif
erector-spinae,Dumbbell Straight Leg Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Straight-Leg-Deadlift.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Straight-Leg-Deadlift.gif
erector-spinae,Seated Hamstring Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Hamstring-Stretch.gif,/content/drive/MyDrive/fitness/data/Seated-Hamstring-Stretch.gif
erector-spinae,Kettlebell Single Leg Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/05/Kettlebell-Single-Leg-Deadlift.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Single-Leg-Deadlift.gif
erector-spinae,Hyperextension,https://fitnessprogramer.com/wp-content/uploads/2021/02/hyperextension.gif,/content/drive/MyDrive/fitness/data/Hyperextension.gif
erector-spinae,Floor Hyperextension,https://fitnessprogramer.com/wp-content/uploads/2021/04/Floor-Hyperextension-1.gif,/content/drive/MyDrive/fitness/data/Floor-Hyperextension.gif
erector-spinae,Flat Bench Hyperextension,https://fitnessprogramer.com/wp-content/uploads/2021/04/Flat-Bench-Hyperextension.gif,/content/drive/MyDrive/fitness/data/Flat-Bench-Hyperextension.gif
erector-spinae,Reverse Hyperextension Machine,https://fitnessprogramer.com/wp-content/uploads/2021/06/Reverse-Hyperextension-Machine.gif,/content/drive/MyDrive/fitness/data/Reverse-Hyperextension-Machine.gif
erector-spinae,T-Bar Row,https://fitnessprogramer.com/wp-content/uploads/2021/04/t-bar-rows.gif,/content/drive/MyDrive/fitness/data/T-Bar-Row.gif
erector-spinae,Smith Machine Good Morning,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Good-Morning.gif,/content/drive/MyDrive/fitness/data/Smith-Machine-Good-Morning.gif
erector-spinae,Cable Pull Through,https://fitnessprogramer.com/wp-content/uploads/2021/06/Cable-Pull-Through.gif,/content/drive/MyDrive/fitness/data/Cable-Pull-Through.gif
erector-spinae,Twisting Hyperextension,https://fitnessprogramer.com/wp-content/uploads/2021/08/Twisting-Hyperextension.gif,/content/drive/MyDrive/fitness/data/Twisting-Hyperextension.gif
erector-spinae,Swimming,https://fitnessprogramer.com/wp-content/uploads/2021/05/Swimming.gif,/content/drive/MyDrive/fitness/data/Swimming.gif
erector-spinae,Frog Reverse Hyperextension,https://fitnessprogramer.com/wp-content/uploads/2021/09/Reverse-Hyperextensions.gif,/content/drive/MyDrive/fitness/data/Frog-Reverse-Hyperextension.gif
erector-spinae,Bird Dog,https://fitnessprogramer.com/wp-content/uploads/2022/07/Bird-Dog.gif,/content/drive/MyDrive/fitness/data/Bird-Dog.gif
erector-spinae,Seated Cable Rope Row,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-Cable-Rope-Row.gif,/content/drive/MyDrive/fitness/data/Seated-Cable-Rope-Row.gif
erector-spinae,Kettlebell Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/06/kettlebell-deadlift.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Deadlift.gif
erector-spinae,Standing Toe Touches,https://fitnessprogramer.com/wp-content/uploads/2022/04/Standing-Toe-Touches.gif,/content/drive/MyDrive/fitness/data/Standing-Toe-Touches.gif
erector-spinae,Seated Toe Touches,https://fitnessprogramer.com/wp-content/uploads/2021/06/Seated-Toe-Touches.gif,/content/drive/MyDrive/fitness/data/Seated-Toe-Touches.gif
erector-spinae,Foam Roller Back Stretch,https://fitnessprogramer.com/wp-content/uploads/2022/02/Roll-Upper-Back.gif,/content/drive/MyDrive/fitness/data/Foam-Roller-Back-Stretch.gif
erector-spinae,Lying Upper Body Rotation,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lying-Upper-Body-Rotation.gif,/content/drive/MyDrive/fitness/data/Lying-Upper-Body-Rotation.gif
erector-spinae,Stiff Leg Deadlift,https://fitnessprogramer.com/wp-content/uploads/2022/01/Stiff-Leg-Deadlift.gif,/content/drive/MyDrive/fitness/data/Stiff-Leg-Deadlift.gif
erector-spinae,Kneeling Back Rotation,https://fitnessprogramer.com/wp-content/uploads/2022/02/Kneeling-Back-Rotation-Stretch.gif,/content/drive/MyDrive/fitness/data/Kneeling-Back-Rotation.gif
erector-spinae,Bow Pose,https://fitnessprogramer.com/wp-content/uploads/2021/02/Bow-Yoga-Pose.gif,/content/drive/MyDrive/fitness/data/Bow-Pose.gif
erector-spinae,Cat Cow Pose,https://fitnessprogramer.com/wp-content/uploads/2021/02/cat-cow.gif,/content/drive/MyDrive/fitness/data/Cat-Cow-Pose.gif
erector-spinae,Kneeling T-spine Rotation,https://fitnessprogramer.com/wp-content/uploads/2022/08/Kneeling-T-spine-Rotation.gif,/content/drive/MyDrive/fitness/data/Kneeling-T-spine-Rotation.gif
erector-spinae,Supine Spinal Twist,https://fitnessprogramer.com/wp-content/uploads/2022/12/Supine-Spinal-Twist.gif,/content/drive/MyDrive/fitness/data/Supine-Spinal-Twist.gif
erector-spinae,Landmine T-Bar Row,https://fitnessprogramer.com/wp-content/uploads/2021/04/t-bar-rows.gif,/content/drive/MyDrive/fitness/data/Landmine-T-Bar-Row.gif
erector-spinae,Barbell Pendlay Row,https://fitnessprogramer.com/wp-content/uploads/2022/07/Barbell-Pendlay-Row.gif,/content/drive/MyDrive/fitness/data/Barbell-Pendlay-Row.gif
erector-spinae,Superman,https://fitnessprogramer.com/wp-content/uploads/2021/02/Superman-exercise.gif,/content/drive/MyDrive/fitness/data/Superman.gif
erector-spinae,Hindu Push-ups,https://fitnessprogramer.com/wp-content/uploads/2021/02/Pike-to-Cobra.gif,/content/drive/MyDrive/fitness/data/Hindu-Push-ups.gif
erector-spinae,Arm Leg Raises,https://fitnessprogramer.com/wp-content/uploads/2021/02/arm-leg-raise.gif,/content/drive/MyDrive/fitness/data/Arm-Leg-Raises.gif
erector-spinae,Dumbbell Pull Through,https://fitnessprogramer.com/wp-content/uploads/2022/10/Dumbbell-Pull-Through.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Pull-Through.gif
erector-spinae,Glute Ham Raise,https://fitnessprogramer.com/wp-content/uploads/2023/07/Glute-Ham-Raise.gif,/content/drive/MyDrive/fitness/data/Glute-Ham-Raise.gif
erector-spinae,Push-up With Rotation,https://fitnessprogramer.com/wp-content/uploads/2023/01/push-up-with-rotation.gif,/content/drive/MyDrive/fitness/data/Push-up-With-Rotation.gif
erector-spinae,Side Plank Rotation,https://fitnessprogramer.com/wp-content/uploads/2023/01/Side-Plank-Rotation.gif,/content/drive/MyDrive/fitness/data/Side-Plank-Rotation.gif
erector-spinae,Kettlebell Figure 8,https://fitnessprogramer.com/wp-content/uploads/2022/09/Kettlebell-Figure-8.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Figure-8.gif
erector-spinae,Barbell Single Leg Deadlift,https://fitnessprogramer.com/wp-content/uploads/2022/09/Barbell-Single-Leg-Deadlift.gif,/content/drive/MyDrive/fitness/data/Barbell-Single-Leg-Deadlift.gif
erector-spinae,Dumbbell Single Leg Deadlift,https://fitnessprogramer.com/wp-content/uploads/2022/09/Dumbbell-Single-Leg-Deadlift.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Single-Leg-Deadlift.gif
erector-spinae,Good Morning With Resistance Band,https://fitnessprogramer.com/wp-content/uploads/2022/07/Good-Morning-With-Resistance-Band.gif,/content/drive/MyDrive/fitness/data/Good-Morning-With-Resistance-Band.gif
erector-spinae,Rolling Like a Ball,https://fitnessprogramer.com/wp-content/uploads/2022/07/Rolling-Like-a-Ball-crab.gif,/content/drive/MyDrive/fitness/data/Rolling-Like-a-Ball.gif
erector-spinae,Dhanurasana | Rocking Bow Pose,https://fitnessprogramer.com/wp-content/uploads/2022/05/Dhanurasana-Rocking-Bow-Pose.gif,/content/drive/MyDrive/fitness/data/Dhanurasana-|-Rocking-Bow-Pose.gif
erector-spinae,Swing | Gymstick,https://fitnessprogramer.com/wp-content/uploads/2022/05/Swing-Gymstick.gif,/content/drive/MyDrive/fitness/data/Swing-|-Gymstick.gif
erector-spinae,Single Leg Reverse Hyperextension | Gymstick,https://fitnessprogramer.com/wp-content/uploads/2022/05/Single-Leg-Reverse-Hyperextension.gif,/content/drive/MyDrive/fitness/data/Single-Leg-Reverse-Hyperextension-|-Gymstick.gif
leg,Dumbbell Goblet Squat,https://fitnessprogramer.com/wp-content/uploads/2023/01/Dumbbell-Goblet-Squat.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Goblet-Squat.gif
leg,Curtsy Lunge,https://fitnessprogramer.com/wp-content/uploads/2023/09/curtsy-lunge.gif,/content/drive/MyDrive/fitness/data/Curtsy-Lunge.gif
leg,5 Dot Drills,https://fitnessprogramer.com/wp-content/uploads/2023/12/5-Dot-drills-agility-exercise.gif,/content/drive/MyDrive/fitness/data/5-Dot-Drills.gif
leg,High Knee Lunge on Bosu Ball,https://fitnessprogramer.com/wp-content/uploads/2023/09/High-Knee-Lunge-on-Bosu-Ball.gif,/content/drive/MyDrive/fitness/data/High-Knee-Lunge-on-Bosu-Ball.gif
leg,Standing Leg Circles,https://fitnessprogramer.com/wp-content/uploads/2023/10/Standing-Leg-Circles.gif,/content/drive/MyDrive/fitness/data/Standing-Leg-Circles.gif
leg,Static Lunge,https://fitnessprogramer.com/wp-content/uploads/2023/10/Static-Lunge.gif,/content/drive/MyDrive/fitness/data/Static-Lunge.gif
leg,Dumbbell Walking Lunge,https://fitnessprogramer.com/wp-content/uploads/2023/09/dumbbell-lunges.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Walking-Lunge.gif
leg,Dumbbell Good Morning,https://fitnessprogramer.com/wp-content/uploads/2023/10/Dumbbell-Good-Morning.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Good-Morning.gif
leg,Dumbbell Squat,https://fitnessprogramer.com/wp-content/uploads/2023/09/Dumbbell-Squat.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Squat.gif
leg,Depth Jump to Hurdle Hop,https://fitnessprogramer.com/wp-content/uploads/2023/09/Depth-Jump-to-Hurdle-Hop.gif,/content/drive/MyDrive/fitness/data/Depth-Jump-to-Hurdle-Hop.gif
leg,Power Lunge,https://fitnessprogramer.com/wp-content/uploads/2023/09/power-lunge.gif,/content/drive/MyDrive/fitness/data/Power-Lunge.gif
leg,Dumbbell Deadlift,https://fitnessprogramer.com/wp-content/uploads/2023/09/dumbbell-deadlifts.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Deadlift.gif
leg,Dumbbell Sumo Deadlift,https://fitnessprogramer.com/wp-content/uploads/2023/09/dumbbell-sumo-deadlift.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Sumo-Deadlift.gif
leg,Bodyweight Lunge,https://fitnessprogramer.com/wp-content/uploads/2023/07/bodyweight-lunges.gif,/content/drive/MyDrive/fitness/data/Bodyweight-Lunge.gif
leg,Bulgarian Split Squat Jump,https://fitnessprogramer.com/wp-content/uploads/2023/03/Bulgarian-Jump-Squat.gif,/content/drive/MyDrive/fitness/data/Bulgarian-Split-Squat-Jump.gif
leg,Squat,https://fitnessprogramer.com/wp-content/uploads/2021/02/BARBELL-SQUAT.gif,/content/drive/MyDrive/fitness/data/Squat.gif
leg,Leg Press,https://fitnessprogramer.com/wp-content/uploads/2015/11/Leg-Press.gif,/content/drive/MyDrive/fitness/data/Leg-Press.gif
leg,Plie Dumbbell Squat,https://fitnessprogramer.com/wp-content/uploads/2023/01/Sumo-Plie-Dumbbell-Squat.gif,/content/drive/MyDrive/fitness/data/Plie-Dumbbell-Squat.gif
leg,Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Deadlift.gif,/content/drive/MyDrive/fitness/data/Deadlift.gif
leg,Leg Curl,https://fitnessprogramer.com/wp-content/uploads/2021/02/Leg-Curl.gif,/content/drive/MyDrive/fitness/data/Leg-Curl.gif
leg,Seated Leg Curl,https://fitnessprogramer.com/wp-content/uploads/2021/08/Seated-Leg-Curl.gif,/content/drive/MyDrive/fitness/data/Seated-Leg-Curl.gif
leg,Leg Extension,https://fitnessprogramer.com/wp-content/uploads/2021/02/LEG-EXTENSION.gif,/content/drive/MyDrive/fitness/data/Leg-Extension.gif
leg,Romanian Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Romanian-Deadlift.gif,/content/drive/MyDrive/fitness/data/Romanian-Deadlift.gif
leg,Barbell Hack Squats,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Hack-Squat.gif,/content/drive/MyDrive/fitness/data/Barbell-Hack-Squats.gif
leg,Barbell Sumo Squat,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-sumo-squat.gif,/content/drive/MyDrive/fitness/data/Barbell-Sumo-Squat.gif
leg,Good Morning,https://fitnessprogramer.com/wp-content/uploads/2021/02/Barbell-Good-Morning.gif,/content/drive/MyDrive/fitness/data/Good-Morning.gif
leg,Dumbbell Bulgarian Split Squat,https://fitnessprogramer.com/wp-content/uploads/2021/05/Dumbbell-Bulgarian-Split-Squat.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Bulgarian-Split-Squat.gif
leg,Dumbbell Romanian Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Romanian-Deadlift.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Romanian-Deadlift.gif
leg,Hack Squats Machine,https://fitnessprogramer.com/wp-content/uploads/2021/02/Sled-Hack-Squat.gif,/content/drive/MyDrive/fitness/data/Hack-Squats-Machine.gif
leg,Sumo Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Sumo-Deadlift.gif,/content/drive/MyDrive/fitness/data/Sumo-Deadlift.gif
leg,Pistol Squat,https://fitnessprogramer.com/wp-content/uploads/2021/02/Pistol-Squat.gif,/content/drive/MyDrive/fitness/data/Pistol-Squat.gif
leg,Dumbbell Lunge,https://fitnessprogramer.com/wp-content/uploads/2021/02/Dumbbell-Lunge.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Lunge.gif
leg,Dumbbell Straight Leg Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/04/Dumbbell-Straight-Leg-Deadlift.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Straight-Leg-Deadlift.gif
leg,Lever Side Hip Abduction,https://fitnessprogramer.com/wp-content/uploads/2022/04/Lever-Side-Hip-Abduction.gif,/content/drive/MyDrive/fitness/data/Lever-Side-Hip-Abduction.gif
leg,Bodyweight Sumo Squat,https://fitnessprogramer.com/wp-content/uploads/2021/02/BODYWEIGHT-SUMO-SQUAT.gif,/content/drive/MyDrive/fitness/data/Bodyweight-Sumo-Squat.gif
leg,Hawaiian Squat,https://fitnessprogramer.com/wp-content/uploads/2021/05/Hawaiian-Squat-exercise.gif,/content/drive/MyDrive/fitness/data/Hawaiian-Squat.gif
leg,Lever Standing Leg Raise,https://fitnessprogramer.com/wp-content/uploads/2021/09/Lever-Standing-Leg-Raise.gif,/content/drive/MyDrive/fitness/data/Lever-Standing-Leg-Raise.gif
leg,Lever Side Hip Adduction,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Side-Hip-Adduction.gif,/content/drive/MyDrive/fitness/data/Lever-Side-Hip-Adduction.gif
leg,Barbell Bulgarian Split Squat,https://fitnessprogramer.com/wp-content/uploads/2021/05/Barbell-Bulgarian-Split-Squat.gif,/content/drive/MyDrive/fitness/data/Barbell-Bulgarian-Split-Squat.gif
leg,Lever Deadlift,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lever-Deadlift.gif,/content/drive/MyDrive/fitness/data/Lever-Deadlift.gif
leg,Dumbbell Rear Lunge,https://fitnessprogramer.com/wp-content/uploads/2021/05/Dumbbell-Rear-Lunge.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Rear-Lunge.gif
leg,Barbell Lunge,https://fitnessprogramer.com/wp-content/uploads/2021/05/Barbell-Lunge.gif,/content/drive/MyDrive/fitness/data/Barbell-Lunge.gif
leg,Barbell Lateral Lunge,https://fitnessprogramer.com/wp-content/uploads/2021/05/Barbell-Lateral-Lunge.gif,/content/drive/MyDrive/fitness/data/Barbell-Lateral-Lunge.gif
leg,Side Lunge,https://fitnessprogramer.com/wp-content/uploads/2021/05/Side-Lunge-Stretch.gif,/content/drive/MyDrive/fitness/data/Side-Lunge.gif
leg,Cable Hip Adduction,https://fitnessprogramer.com/wp-content/uploads/2021/05/Cable-Hips-Adduction.gif,/content/drive/MyDrive/fitness/data/Cable-Hip-Adduction.gif
leg,Zig Zag Hops Plyometric,https://fitnessprogramer.com/wp-content/uploads/2021/05/Zig-Zag-Hops-Plyometric.gif,/content/drive/MyDrive/fitness/data/Zig-Zag-Hops-Plyometric.gif
leg,Bodyweight Squat,https://fitnessprogramer.com/wp-content/uploads/2021/05/Bodyweight-Squat.gif,/content/drive/MyDrive/fitness/data/Bodyweight-Squat.gif
leg,Upavistha Konasana,https://fitnessprogramer.com/wp-content/uploads/2021/05/Upavistha-Konasana.gif,/content/drive/MyDrive/fitness/data/Upavistha-Konasana.gif
leg,Seated Hamstring Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Hamstring-Stretch.gif,/content/drive/MyDrive/fitness/data/Seated-Hamstring-Stretch.gif
leg,Kneeling Quad Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Kneeling-Quad-Stretch.gif,/content/drive/MyDrive/fitness/data/Kneeling-Quad-Stretch.gif
leg,Lateral Speed Step,https://fitnessprogramer.com/wp-content/uploads/2021/05/Lateral-Speed-Step.gif,/content/drive/MyDrive/fitness/data/Lateral-Speed-Step.gif
leg,Seated Groin / Adductor Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Adductor-Groin-Stretch.gif,
leg,Reverse Lunge Knee Lift,https://fitnessprogramer.com/wp-content/uploads/2021/05/Reverse-Lunge-Knee.gif,/content/drive/MyDrive/fitness/data/Reverse-Lunge-Knee-Lift.gif
leg,Lying Hamstring Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Hamstrings-Lying-Stretch.gif,/content/drive/MyDrive/fitness/data/Lying-Hamstring-Stretch.gif
leg,Curtsy Squat,https://fitnessprogramer.com/wp-content/uploads/2021/05/Curtsey-Squat.gif,/content/drive/MyDrive/fitness/data/Curtsy-Squat.gif
leg,Cable Goblet Squat,https://fitnessprogramer.com/wp-content/uploads/2021/05/Cable-Squat.gif,/content/drive/MyDrive/fitness/data/Cable-Goblet-Squat.gif
leg,Thigh fly (Adductor Magnus Stretch),https://fitnessprogramer.com/wp-content/uploads/2021/05/Adductor-Magnus-Stretch.gif,/content/drive/MyDrive/fitness/data/Thigh-fly-(Adductor-Magnus-Stretch).gif
leg,Split Jump Squat,https://fitnessprogramer.com/wp-content/uploads/2021/05/Split-Squat.gif,/content/drive/MyDrive/fitness/data/Split-Jump-Squat.gif
leg,Cossack Squat,https://fitnessprogramer.com/wp-content/uploads/2021/05/Cossack-Squat.gif,/content/drive/MyDrive/fitness/data/Cossack-Squat.gif
leg,Seated Side Crunch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Seated-Side-Crunches.gif,/content/drive/MyDrive/fitness/data/Seated-Side-Crunch.gif
leg,Standing Cross Leg Hamstring Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/05/Standing-Cross-Leg-Hamstring-Stretch.gif,/content/drive/MyDrive/fitness/data/Standing-Cross-Leg-Hamstring-Stretch.gif
leg,Backward Jump,https://fitnessprogramer.com/wp-content/uploads/2021/05/Backward-Jumping.gif,/content/drive/MyDrive/fitness/data/Backward-Jump.gif
leg,Jumping jack,https://fitnessprogramer.com/wp-content/uploads/2021/05/Jumping-jack.gif,/content/drive/MyDrive/fitness/data/Jumping-jack.gif
leg,Single Leg Broad Jump,https://fitnessprogramer.com/wp-content/uploads/2021/05/Single-Leg-Broad-Jump.gif,/content/drive/MyDrive/fitness/data/Single-Leg-Broad-Jump.gif
leg,Bodyweight Windmill,https://fitnessprogramer.com/wp-content/uploads/2021/05/Bodyweight-Windmill.gif,/content/drive/MyDrive/fitness/data/Bodyweight-Windmill.gif
leg,Jump Squats,https://fitnessprogramer.com/wp-content/uploads/2021/02/Jump-Squat.gif,/content/drive/MyDrive/fitness/data/Jump-Squats.gif
leg,Landmine Squat to Press,https://fitnessprogramer.com/wp-content/uploads/2021/04/Landmine-Press.gif,/content/drive/MyDrive/fitness/data/Landmine-Squat-to-Press.gif
leg,Barbell Clean and Press,https://fitnessprogramer.com/wp-content/uploads/2021/04/Barbell-Clean-and-Press-.gif,/content/drive/MyDrive/fitness/data/Barbell-Clean-and-Press.gif
leg,Dumbbell Lateral Step Up,https://fitnessprogramer.com/wp-content/uploads/2021/06/Dumbbell-Lateral-Step-Up.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Lateral-Step-Up.gif
leg,Lateral Step-up,https://fitnessprogramer.com/wp-content/uploads/2022/04/Lateral-Step-up.gif,/content/drive/MyDrive/fitness/data/Lateral-Step-up.gif
leg,Step Up + Opposite Elbow to Knee Twist,https://fitnessprogramer.com/wp-content/uploads/2022/04/Step-Up-Opposite-Elbow-to-Knee-Twist.gif,/content/drive/MyDrive/fitness/data/Step-Up-+-Opposite-Elbow-to-Knee-Twist.gif
leg,Barbell Step-Up,https://fitnessprogramer.com/wp-content/uploads/2021/06/Barbell-Step-Up.gif,/content/drive/MyDrive/fitness/data/Barbell-Step-Up.gif
leg,Lying Glute Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/08/Lying-glute-stretch.gif,/content/drive/MyDrive/fitness/data/Lying-Glute-Stretch.gif
leg,Lying Dumbbell Leg Curl,https://fitnessprogramer.com/wp-content/uploads/2022/04/Lying-Dumbbell-Leg-Curl.gif,/content/drive/MyDrive/fitness/data/Lying-Dumbbell-Leg-Curl.gif
leg,Plank With Arm And Leg Lift,https://fitnessprogramer.com/wp-content/uploads/2021/04/Plank-with-Arm-and-Leg-Lift.gif,/content/drive/MyDrive/fitness/data/Plank-With-Arm-And-Leg-Lift.gif
leg,Weighted Front Plank,https://fitnessprogramer.com/wp-content/uploads/2021/04/Weighted-Front-Plank.gif,/content/drive/MyDrive/fitness/data/Weighted-Front-Plank.gif
leg,Smith Machine Good Morning,https://fitnessprogramer.com/wp-content/uploads/2021/06/Smith-Machine-Good-Morning.gif,/content/drive/MyDrive/fitness/data/Smith-Machine-Good-Morning.gif
leg,Bodyweight Walking Lunge,https://fitnessprogramer.com/wp-content/uploads/2023/09/bodyweight-walking-lunge.gif,/content/drive/MyDrive/fitness/data/Bodyweight-Walking-Lunge.gif
leg,Wall Sit,https://fitnessprogramer.com/wp-content/uploads/2021/06/Wall-Sit-238x360.png,/content/drive/MyDrive/fitness/data/Wall-Sit.gif
leg,High Knee Squat,https://fitnessprogramer.com/wp-content/uploads/2021/11/High-Knee-Squat.gif,/content/drive/MyDrive/fitness/data/High-Knee-Squat.gif
leg,Kettlebell Pistol Squats,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Pistol-Squats.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Pistol-Squats.gif
leg,Kettlebell Split Snatch,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Split-Snatch.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Split-Snatch.gif
leg,Kettlebell Swings,https://fitnessprogramer.com/wp-content/uploads/2021/09/Kettlebell-Swings.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Swings.gif
leg,Bodyweight Box Squat,https://fitnessprogramer.com/wp-content/uploads/2022/07/Bodyweight-Box-Squat.gif,/content/drive/MyDrive/fitness/data/Bodyweight-Box-Squat.gif
leg,Step Up Single Leg Balance with Bicep Curl,https://fitnessprogramer.com/wp-content/uploads/2021/06/Step-Up-Single-Leg-Balance-with-Bicep-Curl.gif,/content/drive/MyDrive/fitness/data/Step-Up-Single-Leg-Balance-with-Bicep-Curl.gif
leg,Dumbbell Step-Up,https://fitnessprogramer.com/wp-content/uploads/2021/12/Dumbeel-Step-Up.gif,/content/drive/MyDrive/fitness/data/Dumbbell-Step-Up.gif
leg,Belt Squat,https://fitnessprogramer.com/wp-content/uploads/2023/01/belt-squat.gif,/content/drive/MyDrive/fitness/data/Belt-Squat.gif
leg,Lever Single Leg Curl,https://fitnessprogramer.com/wp-content/uploads/2021/06/Lever-Single-Leg-Curl.gif,/content/drive/MyDrive/fitness/data/Lever-Single-Leg-Curl.gif
leg,Reverse Lunge,https://fitnessprogramer.com/wp-content/uploads/2022/08/bodyweight-reverse-lunge.gif,/content/drive/MyDrive/fitness/data/Reverse-Lunge.gif
leg,Single Leg Step Down,https://fitnessprogramer.com/wp-content/uploads/2021/10/Single-Leg-Step-Down.gif,/content/drive/MyDrive/fitness/data/Single-Leg-Step-Down.gif
leg,Boat Pose,https://fitnessprogramer.com/wp-content/uploads/2022/01/Boat-Pose-Stretch.gif,/content/drive/MyDrive/fitness/data/Boat-Pose.gif
leg,Long Jump,https://fitnessprogramer.com/wp-content/uploads/2021/03/Long-Jump-Plyometrics.gif,/content/drive/MyDrive/fitness/data/Long-Jump.gif
leg,Lever Assisted Single Leg Press,https://fitnessprogramer.com/wp-content/uploads/2022/02/Lever-Assisted-Leg-Press.gif,/content/drive/MyDrive/fitness/data/Lever-Assisted-Single-Leg-Press.gif
leg,Nordic Hamstring Curl,https://fitnessprogramer.com/wp-content/uploads/2021/06/Nordic-Hamstring-Curl.gif,/content/drive/MyDrive/fitness/data/Nordic-Hamstring-Curl.gif
leg,One Arm Kettlebell Snatch,https://fitnessprogramer.com/wp-content/uploads/2021/03/One-Arm-Kettlebell-Snatch-exercise.gif,/content/drive/MyDrive/fitness/data/One-Arm-Kettlebell-Snatch.gif
leg,Front Plank With Arm And Leg Lift,https://fitnessprogramer.com/wp-content/uploads/2021/08/Front-Plank-With-Arm-And-Leg-Lift.gif,/content/drive/MyDrive/fitness/data/Front-Plank-With-Arm-And-Leg-Lift.gif
leg,Horizontal Leg Press,https://fitnessprogramer.com/wp-content/uploads/2021/08/Lever-Horizontal-Leg-Press.gif,/content/drive/MyDrive/fitness/data/Horizontal-Leg-Press.gif
leg,Resistance Band Toe Touch,https://fitnessprogramer.com/wp-content/uploads/2021/08/Resistance-Band-Toe-Touch.gif,/content/drive/MyDrive/fitness/data/Resistance-Band-Toe-Touch.gif
leg,Kneeling Hip Flexor Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/08/Kneeling-Hip-Flexor-Stretch.gif,/content/drive/MyDrive/fitness/data/Kneeling-Hip-Flexor-Stretch.gif
leg,Standing Quadriceps Stretch,https://fitnessprogramer.com/wp-content/uploads/2021/08/Standing-Quadriceps-Stretch.gif,/content/drive/MyDrive/fitness/data/Standing-Quadriceps-Stretch.gif
leg,Exercise Ball Wall Squat,https://fitnessprogramer.com/wp-content/uploads/2021/08/Exercise-Ball-Wall-Squat.gif,/content/drive/MyDrive/fitness/data/Exercise-Ball-Wall-Squat.gif
leg,Leg Curl On Stability Ball,https://fitnessprogramer.com/wp-content/uploads/2021/08/leg-curl-on-stability-ball.gif,/content/drive/MyDrive/fitness/data/Leg-Curl-On-Stability-Ball.gif
leg,Kettlebell Clean and Jerk,https://fitnessprogramer.com/wp-content/uploads/2021/06/Kettlebell-Clean-and-Jerk.gif,/content/drive/MyDrive/fitness/data/Kettlebell-Clean-and-Jerk.gif
